Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
ŠAMPON OLEA MASNA KOSA 300ml,90735077,OLEA,0.30 l,ko,3850334073693,KOZMETIKA,1.35,4.5,,,1.35
ŠAMPON OLEA OŠTEĆENA KOSA 300ml,90735070,OLEA,0.30 l,ko,3850334073457,KOZMETIKA,1.35,4.5,,,1.35
MLIJEKO OLEA POSLIJE SUN 200ml,90360482,OLEA,0.20 l,ko,3850334153791,KOZMETIKA,3.09,15.45,,,3.09
ČOKOLADA PRAH 100g KANDIT,04210922,KANDIT,0.10 kg,ko,3858881044043,HRANA,2.99,29.9,,,2.99
BOMBONI MENTOL LIMUN MED 100g,90036914,KANDIT,0.10 kg,ko,3858881049789,HRANA,0.99,9.9,,,0.99
ČOKOLADA ZA KUHANJE 200g KANDIT,04211370,KANDIT,0.20 kg,ko,3858881040298,HRANA,4.19,20.95,,,4.19
ČOK ZA KUHANJE DESSERT CHEF BIJELA 200G,90258742,KANDIT,0.20 kg,ko,3858889864360,HRANA,5.59,27.95,,,5.59
KAKAO PRAH 100g KANDIT,04210919,KANDIT,0.10 kg,ko,3858881044012,HRANA,3.19,31.9,,,3.19
ČOKO CIJELI LJEŠNJ KANDIT 220g FLOW PACK,90642979,KANDIT,0.22 kg,ko,3856024803946,HRANA,5.09,23.14,,,5.09
BOMBON CONFETTINO TULJAC 30g,04192257,KANDIT,0.03 kg,ko,3858881042858,HRANA,1.19,39.67,,,1.19
PRALINE ČOKOL SLAVONIJA 280 g KANDIT,90904670,KANDIT,0.28 kg,ko,3856024806084,HRANA,2.99,10.68,,,2.99
BOMBON ŽELE KOCKA SLAVONIJA 320 g KA,90834916,KANDIT,0.32 kg,ko,3856024805810,HRANA,1.99,6.22,,,1.99
BOMBON MENTOL ZELENI 100g KANDIT,04191025,KANDIT,0.10 kg,ko,3858881043466,HRANA,0.99,9.9,,,0.99
CHOCO BANANA 280g KANDIT,90296114,KANDIT,0.28 kg,ko,3858889865466,HRANA,4.19,14.96,,,3.69
DESERT RUM PLOČICE 45g,04221798,KANDIT,0.05 kg,ko,3858881042186,HRANA,0.93,20.67,,,0.75
BOMBON ŽELE KOCKA 320g KANDIT,90523136,KANDIT,0.32 kg,ko,3856024802338,HRANA,2.85,8.91,,,2.55
ČOKOLADA ZA KUHANJE  XXL 400 g KANDIT,90835098,KANDIT,0.40 kg,ko,3858889866753,HRANA,4.99,12.48,,,4.99
PRALINE RUM 280g KANDIT,90308683,KANDIT,0.28 kg,ko,3858889866890,HRANA,4.29,15.32,,,3.69
ČOKOLADA ZA KUHANJE 300g KANDIT,90057821,KANDIT,0.30 kg,ko,3858881048997,HRANA,5.59,18.63,,,5.59
BOMBON ŽELE NARESCI 100g KANDIT,04240060,KANDIT,0.10 kg,ko,3858881044517,HRANA,,7.8,0.78,1.09,1.09
ČOKOLADA KANDI LJEŠNJAK 80g,90047113,KANDIT,0.08 kg,ko,3858881046665,HRANA,1.95,24.38,,,1.95
BOM ŽELE KOCKA MARACUJA 320 g KANDIT,90915112,KANDIT,0.32 kg,ko,3856024806138,HRANA,2.49,7.78,,,2.49
ČOKOLADA GOGA KANDI 90 g,90142851,KANDIT,0.09 kg,ko,3858881046740,HRANA,1.75,19.44,,,1.75
ČOKOLADA KANDI MLIJEČNA 80g,90047116,KANDIT,0.08 kg,ko,3858881046689,HRANA,1.03,12.88,,,1.03
TUBA FRUTEK JAB/ŠUMSKO VOĆE 100g,90563184,FRUTEK,0.10 kg,ko,3838945439602,HRANA,1.45,14.5,,,1.45
KAŠICA FRUTEK PIŠKOTI JAB 100g,90406813,FRUTEK,0.10 kg,ko,3838945038003,HRANA,1.45,14.5,,,1.45
KAŠICA FRUTEK MARELICA ŽITARICE 100g,90335479,FRUTEK,0.10 kg,ko,3838945035026,HRANA,1.45,14.5,,,1.45
SOK FRUTEK JABUKA 0.125L,03140467,FRUTEK,0.13 l,ko,3838945502733,PIĆE,1.05,8.4,,,1.05
SOK FRUTEK BRESKVA 125ML,03140465,FRUTEK,0.13 l,ko,3838945502740,PIĆE,1.05,8.4,,,1.05
MESNI NAREZAK 150g GALA,90051544,GALA,0.15 kg,ko,3858881224193,HRANA,1.55,10.32,,,1.55
VODA MICELARNA GARNIER 700ml,90341730,GARNIER,0.70 l,ko,3600541940567,KOZMETIKA,9.39,13.41,,,9.39
KREMA ZA RUKE GARNIER REPAIR 75 ml,90749877,GARNIER,0.08 l,ko,3600542561440,KOZMETIKA,3.19,42.53,,,3.19
VODICA MICELARNA GARNIER 400ML,90075474,GARNIER,0.40 l,ko,3600541382619,KOZMETIKA,7.29,18.23,,,7.29
DEO GARNIER EXTREM M 150ml,06550532,GARNIER,0.15 l,ko,3600540889584,KOZMETIKA,,26.6,3.99,3.69,5.19
DEO GARNIER INVISIBLE BWC 150ml,90056544,GARNIER,0.15 l,ko,3600541253704,KOZMETIKA,,26.6,3.99,3.69,5.19
ROLL ON GARNIER MIN ACTI CONTR 50ml,06551827,GARNIER,0.05 l,ko,3600540928870,KOZMETIKA,,79.8,3.99,3.69,5.19
DEO GARN PROT 5 FRESH FLORAL 150ml,90080855,GARNIER,0.15 l,ko,3600542119825,KOZMETIKA,,26.6,3.99,3.69,5.19
ROLL ON GARNIER INVISIBLE BWC 50ml,90724710,GARNIER,1.00 ko,ko,3600541448179,KOZMETIKA,,3.99,3.99,3.69,5.19
DEO GARNIER MIN ACTION CONTROL 150ml,06551820,GARNIER,0.15 l,ko,3600540795113,KOZMETIKA,,26.6,3.99,3.69,5.19
SLADOLED CDO JAGODA 1000 ml,90886338,UNILEVER,1.00 l,ko,5996037050536,HRANA,7.59,7.59,,,7.59
SLADOLED ALGIDA CLASSIC MIX 482 ml,90886470,UNILEVER,0.48 l,ko,8711327676671,HRANA,6.79,14.09,,,6.79
PROT PUD ŠLAG ČOK ACTIVE ZONE 4X115g,90900123,ACTIVE ZONE,0.46 kg,ko,3838900836804,HRANA,2.49,5.41,,,2.59
NAPITAK PROT ACT ZONE VAN 350ml,90732226,ACTIVE ZONE,0.35 kg,ko,3838900988503,HRANA,1.75,5,,,1.75
ŠUM. TABL. MAGNEZIJ 80g ACTIVE ZONE,90698015,ACTIVE ZONE,0.08 kg,ko,3850334036049,HRANA,1.19,14.88,,,1.19
NAMAZ KIKIRIKI MASLAC 100%  ACTIVE ZON P+ 500g,90698191,ACTIVE ZONE,0.50 kg,ko,3838900827789,HRANA,5.19,10.38,,,5.19
KREKER KUKURUZNI SLANI ACTIVE ZONE 50 g,90775592,ACTIVE ZONE,0.05 kg,ko,3838900838242,HRANA,0.45,9,,,0.45
NAPITAK PROT ACT ZONE ČOK 350ml,90732217,ACTIVE ZONE,0.35 kg,ko,3838900988510,HRANA,1.75,5,,,1.75
KRUH RAŽENI FITNESS 500g ACTIVE ZONE,90731246,ACTIVE ZONE,0.50 kg,ko,3850334053787,HRANA,1.55,3.1,,,1.55
PROT PUD ŠLAG VAN ACTIV ZONE 4X115g,90900125,ACTIVE ZONE,0.46 kg,ko,3838900836811,HRANA,2.49,5.41,,,2.59
JOGURT TEK ACTIVE ZONE 0.5 % M.M. 1kg,90494729,ACTIVE ZONE,1.00 kg,ko,3850334393883,HRANA,1.45,1.45,,,1.45
JOGURT PROACTIVE ACT ZONE 1.0% M.M. 1kg,90494732,ACTIVE ZONE,1.00 kg,ko,3850334394026,HRANA,1.69,1.69,,,1.69
ŠUM. TABL. MULTI VITAM. 80g ACTIVE ZONE,90698012,ACTIVE ZONE,0.08 kg,ko,3850334036162,HRANA,1.19,14.88,,,1.19
JOGURT ŽITARICE ACTIVE ZONE 125g,90731100,ACTIVE ZONE,0.13 kg,ko,3850334063045,HRANA,0.55,4.4,,,0.55
KRUH HRSK PŠENIČNI 125g ACTIVE ZONE,90739856,ACTIVE ZONE,0.13 kg,ko,3838900835166,HRANA,,8.64,1.08,1.55,1.08
JOGURT ŠLJIVA ACTIVE ZONE 125g,90731095,ACTIVE ZONE,0.13 kg,ko,3850334063069,HRANA,0.55,4.4,,,0.55
JOGURT TEK ACTIVE ZONE 0.5 % M.M. 180g,90494725,ACTIVE ZONE,0.18 kg,ko,3850334393876,HRANA,0.36,2,,,0.36
KREKER RIŽA SLANI ACTIVE ZONE 120 g,90780001,ACTIVE ZONE,0.12 kg,ko,3838900837429,HRANA,1.05,8.75,,,1.05
KREKER SEZAM ACTIVE ZONE  250g,90674420,ACTIVE ZONE,0.25 kg,ko,3850334020963,HRANA,1.7,6.8,,,1.7
KREKER RIŽA ACTIVE ZONE 120 g,90779998,ACTIVE ZONE,0.12 kg,ko,3838900837436,HRANA,1.05,8.75,,,1.05
KREKER RIŽA INTEG SLANI ACTIVE ZONE 50 g,90775589,ACTIVE ZONE,0.05 kg,ko,3838900838235,HRANA,0.45,9,,,0.45
JOGURT PROACTIVE ACTIVE ZONE 1% 330g,90513448,ACTIVE ZONE,0.33 kg,ko,3850334394057,HRANA,0.99,3,,,0.99
KREKER KUK SLANI ACTIVE ZONE 120 g,90779960,ACTIVE ZONE,0.12 kg,ko,3838900837450,HRANA,1.05,8.75,,,1.05
ŠUM. TABL.VITAMIN C 80g ACTIVE ZONE,90698016,ACTIVE ZONE,0.08 kg,ko,3850334036148,HRANA,1.19,14.88,,,1.19
KRUH PROTEINSKI 250g ACTIVE ZONE,90731249,ACTIVE ZONE,0.25 kg,ko,3850334053800,HRANA,1.89,7.56,,,1.89
NAPITAK BADEM BŠ BIO ACTIVE ZONE 1 l,90895343,ACTIVE ZONE,1.00 l,ko,3850334433015,HRANA,1.45,1.45,,,1.45
NAPITAK RIŽA BIO ACTIVE ZONE 1 l,90895347,ACTIVE ZONE,1.00 l,ko,3850334433077,HRANA,1.19,1.19,,,1.19
NAPITAK BADEM BIO ACTIVE ZONE 1 l,90895339,ACTIVE ZONE,1.00 l,ko,3850334432995,HRANA,1.75,1.75,,,2.09
NAPITAK SOJA ACTIVE ZONE 1 l,90895355,ACTIVE ZONE,1.00 l,ko,3850334433510,HRANA,1.19,1.19,,,1.19
NAPITAK ZOB BIO ACTIVE ZONE 1 l,90895351,ACTIVE ZONE,1.00 l,ko,3850334433053,HRANA,1.19,1.19,,,1.19
SKYR PROTEIN ACTIVE ZONE 500g,90518490,ACTIVE ZONE,0.50 kg,ko,3838900802342,HRANA,1.85,3.7,,,1.85
SIR SVJ POSNI PROT ACTIVE ZONE 500g,90734914,ACTIVE ZONE,0.50 kg,ko,3850334340276,HRANA,1.95,3.9,,,1.95
ŠUNKA U OVITKU GAVRILOVIĆ,02034142,GAVRILOVIĆ,1.00 kg,kg,3858890206685,HRANA,,8.29,8.29,13.79,13.79
GULAŠ GOVEĐI 300g GAVRILOVIĆ,90377511,GAVRILOVIĆ,0.30 kg,ko,3858892720912,HRANA,4.69,15.63,,,4.69
TIROLSKA KOBASICA 350g GAVRILOVIĆ,90382206,GAVRILOVIĆ,0.35 kg,ko,3858892721278,HRANA,4.49,12.83,,,4.49
KOBASICA PARIŠKA 350g,90673121,GAVRILOVIĆ,0.35 kg,ko,3858892724446,HRANA,3.89,11.11,,,3.89
PUDING VANILIJA 38G 3+1GRAT DR OETK,04180919,DR OETKER,0.11 kg,ko,5997381375627,HRANA,2.25,19.74,,,2.25
AROMA VANILIJA BOČICA 38ML DR OETKER,04360238,DR OETKER,0.04 l,ko,5907707051029,HRANA,1.76,46.32,,,1.76
GUSTIN 200G+50G GRATIS DR OETKER,04183875,DR OETKER,0.20 kg,ko,5997381348584,HRANA,1.97,9.85,,,1.97
PUDING ČOKOLADA 49G 3+1GRAT DR OETK,04180920,DR OETKER,0.15 kg,ko,5997381375658,HRANA,2.25,15.31,,,2.25
PRELJEV ZA TORTE CRV 36g 3X12g DR OE,04181000,DR OETKER,0.04 kg,ko,5997381324151,HRANA,2.38,66.11,,,2.38
PUDING VRHNJE 40g DR OETKER,04180032,DR OETKER,0.04 kg,ko,5997381312387,HRANA,0.75,18.75,,,0.75
VANILIN ŠEĆER 6X8G DR OETKER,90735036,DR OETKER,0.05 kg,ko,5997381373227,HRANA,1.05,21.87,,,1.05
GUSTIN XXL 400G DR OETKER,90147347,DR OETKER,0.40 kg,ko,5997381355292,HRANA,2.59,6.48,,,2.59
FONDANT MASA ŠARENA 500g DR OETK,90083621,DR OETKER,0.50 kg,ko,5000254019631,HRANA,8.72,17.44,,,8.72
KREMFIX 30g 3X10g DR OETKER,04180508,DR OETKER,0.03 kg,ko,5997381321228,HRANA,1.24,41.33,,,1.24
DŽEMFIX EXTRA 25g DR OETKER,04183459,DR OETKER,0.03 kg,ko,5997381370875,HRANA,1.45,58,,,1.45
VANILIN ŠEĆER BOURBON 10g DR OETKER,04180463,DR OETKER,0.01 kg,ko,5997381337779,HRANA,0.52,52,,,0.52
PUDING ČOKOLADA GALET 104g DR OETKER,04180052,DR OETKER,0.10 kg,ko,5997381372732,HRANA,1.13,10.87,,,1.13
PUDING VANILIJA GALETA 76g DR OETKER,04180045,DR OETKER,0.08 kg,ko,5997381372725,HRANA,1.13,14.87,,,1.13
PIVO NIKŠIĆKO 0.5L BOCA POV AMB ZG PI,90085328,NIKŠIĆKO PIVO,0.50 l,ko,3850131004906,PIĆE,1.29,2.58,,,1.29
ČVARCI 200G SILMA,90169189,SILMA,0.20 kg,ko,3859892782009,HRANA,4.19,20.95,,,4.19
VODKA DALMATINO LIMUN 0.7L,03070029,NIMCO,0.70 l,ko,4000152004075,PIĆE,8.89,12.7,,,8.89
VODKA BLACKY ŠUM VOĆE 0.7L,03070200,NIMCO,0.70 l,ko,4000152004570,PIĆE,8.89,12.7,,,8.89
ČETKICA K PLUS DENTORAL SOFT,06531297,DENTORAL,1.00 ko,ko,3850334610171,KOZMETIKA,0.95,0.95,,,0.95
ČETKICE ZA ZUBE DENTORAL PREM SOFT,90290509,DENTORAL,1.00 ko,ko,3850334608178,KOZMETIKA,1.7,1.7,,,1.7
ČETKICE ZA ZUBE DENTORAL PREM MED,90290512,DENTORAL,1.00 ko,ko,3850334608192,KOZMETIKA,1.7,1.7,,,1.7
ČETKICA DENTORAL MEDIUM 2/1,90082212,DENTORAL,0.50 ko,ko,3850334610218,KOZMETIKA,0.99,1.98,,,0.99
ZAČIN MEDITERAN 100g VEGETA NATUR,90147478,VEGETA NATUR,0.10 kg,ko,3850104273483,HRANA,1.55,15.5,,,1.55
VEGETA NATUR PILETINA 75g POSIPAČ,90393065,VEGETA NATUR,0.08 kg,ko,3856020221829,HRANA,2.05,27.33,,,2.05
ZAČIN VRATINA VR 30g VEGETA NATUR,90215089,VEGETA NATUR,0.03 kg,ko,3850104277245,HRANA,1.25,41.67,,,1.25
ZAČIN GRILL CLASSIC 30g VEGETA NATUR,90185721,VEGETA NATUR,0.03 kg,ko,3850104277207,HRANA,1.25,41.67,,,1.25
ZAČIN GRILL PIKAN PEČENJE VR 30g VEGETA NATUR PODRAVKA,90215060,VEGETA NATUR,0.03 kg,ko,3850104277238,HRANA,1.25,41.67,,,1.25
ZAČIN ZA SALATU 30g VEGETA NATUR,90185728,VEGETA NATUR,0.03 kg,ko,3850104278600,HRANA,1.25,41.67,,,1.25
ZAČIN ZA SVINJETINU 30g VEGETA NATUR,90185730,VEGETA NATUR,0.03 kg,ko,3850104280900,HRANA,1.25,41.67,,,1.25
ZAČIN PILETINA 30g VEGETA NATUR,90185723,VEGETA NATUR,0.03 kg,ko,3850104278594,HRANA,1.25,41.67,,,1.25
ZAČIN GRILL CLASSIC 100g VEGETA NATUR,90599380,VEGETA NATUR,0.10 kg,ko,3856020251611,HRANA,1.85,18.5,,,1.85
ZAČIN GRILL CLASSIC  POSIPAČ 80g VEGETA NATUR,90360872,VEGETA NATUR,0.08 kg,ko,3856020227494,HRANA,2.05,25.63,,,2.05
ZAČIN ZA KRUMPIR 30g VEGETA NATUR,90185735,VEGETA NATUR,0.03 kg,ko,3850104278587,HRANA,1.25,41.67,,,1.25
TORTILLA  25cm 6/1 370g MEXIFOODS,90324778,MEXIFOODS,0.37 kg,ko,8422424100159,HRANA,2.79,7.54,,,2.79
TORTILLA 20cm 8/1 320g MEXIFOODS,90324775,MEXIFOODS,0.32 kg,ko,8422424100081,HRANA,2.92,9.13,,,2.92
GRISSINI SEZAM 125g AMOR DI PANE,90325467,AMOR DI PANE,0.13 kg,ko,8005803010661,HRANA,1.35,10.8,,,1.35
GRISSINI CLASSIC 125g AMOR DI PANE,90325478,AMOR DI PANE,0.13 kg,ko,8005803010357,HRANA,1.35,10.8,,,1.35
L'ANGELICA GEL NAR I KURKUMA 450 ML,90652716,L ANGELICA,0.45 l,ko,8017331080139,KOZMETIKA,2.99,6.64,,,2.99
GEL TUŠ L'ANG JAB I CIMET 500ML,90674886,L ANGELICA,0.50 l,ko,8017331085202,KOZMETIKA,1.99,3.98,,,1.99
GEL TUŠ L'ANG VAN I KAK 500 ml,90829917,L ANGELICA,0.50 l,ko,8017331101490,KOZMETIKA,1.99,3.98,,,1.99
GEL TUŠ L'ANG PHY MAG ML 520 ml,90890621,L ANGELICA,0.52 l,ko,8017331091579,KOZMETIKA,1.99,3.83,,,2.09
GEL TUŠ L'ANG PHY KOKOS 520 ml,90890619,L ANGELICA,0.52 l,ko,8017331091555,KOZMETIKA,1.99,3.83,,,2.09
SAPUN TEK L'ANGELICA REVIT 1L,90572269,L ANGELICA,1.00 l,ko,8017331077030,KOZMETIKA,3.69,3.69,,,3.69
GEL TUŠ L'ANGELICA MAKAD 500ml,90341617,L ANGELICA,0.50 l,ko,8017331077085,KOZMETIKA,3.39,6.78,,,3.39
GEL TUŠ L'ANGELICA ALOA VERA 500ml,90341634,L ANGELICA,0.50 l,ko,8017331076798,KOZMETIKA,3.39,6.78,,,3.39
GEL TUŠ L'ANGELICA PAMUK 500ml,90341608,L ANGELICA,0.50 l,ko,8017331077061,KOZMETIKA,3.25,6.5,,,3.25
GEL TUŠ L'ANGELICA NEUTRAL 500ml,90486450,L ANGELICA,0.50 l,ko,8017331077450,KOZMETIKA,3.39,6.78,,,3.39
GEL TUŠ L'ANGELICA HYDRA SKIN 500 ml,90774661,L ANGELICA,0.50 l,ko,8017331096680,KOZMETIKA,3.25,6.5,,,3.25
GEL TUŠ L'ANGELICA ARGAN 500ml,90341637,L ANGELICA,0.50 l,ko,8017331077122,KOZMETIKA,3.39,6.78,,,3.39
RETOUCHER SC ROOT SMEĐA 120ML,90281691,SYOSS RETUOCHER,0.12 l,ko,9000101052978,KOZMETIKA,,47.4,5.69,7.29,7.29
RETOUCHER SC ROOT TAMNOSMEĐA 120ML,90281696,SYOSS RETUOCHER,0.12 l,ko,9000101052794,KOZMETIKA,,47.4,5.69,7.29,7.29
VARIKINA CEKIN 1L 0168 METEOR,08032999,CEKINA,1.00 l,ko,3859888110168,SREDSTVA ZA ČIŠĆENJE,2.29,2.29,,,2.09
CEKINA EUKALIPTUS 1 l,90895366,CEKINA,1.00 l,ko,3850111505737,SREDSTVA ZA ČIŠĆENJE,2.29,2.29,,,2.29
ČIPS TORTILLA OBIĆNI 200g LA FIESTA,01495135,LA FIESTA,0.20 kg,ko,5412514934842,HRANA,,9.9,1.98,2.49,2.49
TORTILLA 4X25CM 245g LA FIESTA,01490633,LA FIESTA,0.25 kg,ko,5412514935016,HRANA,2.39,9.76,,,2.39
TORTILLA 8X20CM 320g LA FIESTA,01490634,LA FIESTA,0.32 kg,ko,5412514934989,HRANA,2.85,8.91,,,2.85
ŠTAPIĆI TWISTER HRUSTY SIR 150g,90433043,HRUSTY,0.15 kg,ko,3850334134653,HRANA,2.09,13.93,,,2.09
ČIPS HRUSTY SLANI XCUT 150g,90705105,HRUSTY,0.15 kg,ko,3850334044686,HRANA,1.19,7.93,,,1.19
ČIPS HRUSTY TUBA PAPRIKA100 g,90887120,HRUSTY,0.10 kg,ko,3838900821008,HRANA,1.55,15.5,,,1.55
POPCORN K PLUS HRUSTY MASLAC 3X100g,04146102,HRUSTY,0.30 kg,ko,3838900841846,HRANA,1.45,4.83,,,1.45
ČIPS HRUSTY PAPRIKA RR 150g,90705053,HRUSTY,0.15 kg,ko,3850334009807,HRANA,1.19,7.93,,,1.19
KOKICE HRUSTY  KANTICA MAXX 240 g,90789849,HRUSTY,0.24 kg,ko,3850334114310,HRANA,2.99,12.46,,,2.99
ČIPS HRUSTY PAPRIKA XCUT 150g,90705149,HRUSTY,0.15 kg,ko,3850334044716,HRANA,1.19,7.93,,,1.19
KIKIRIKI HRUSTY U TIJESTU CHILLI 150g,90692845,HRUSTY,0.15 kg,ko,3850334035424,HRANA,1.35,9,,,1.35
UMAK HRUSTY SALSA MILD DIP 300g,90784738,HRUSTY,0.30 kg,ko,3850334113788,HRANA,1.55,5.17,,,1.55
FLIPS K PLUS HRUSTY NEUTRAL SLANI 100g,90097230,HRUSTY,0.10 kg,ko,3850334011411,HRANA,0.59,5.9,,,0.59
FLIPS HRUSTY PEANUT RINGS 72 g,90770806,HRUSTY,0.07 kg,ko,3850334113672,HRANA,0.65,9.03,,,0.65
KOKICE K PLUS HRUSTY  125g,90049858,HRUSTY,0.13 kg,ko,3838900976609,HRANA,0.85,6.8,,,0.85
ČIPS HRUSTY TUBA SLANI 100 g,90887103,HRUSTY,0.10 kg,ko,3838900820612,HRANA,1.55,15.5,,,1.55
KIKIRIKI HRUSTY PRŽENI SLANI 200 g,90749946,HRUSTY,0.20 kg,ko,3850334415158,HRANA,1.45,7.25,,,1.45
UMAK HRUSTY NACHO CHEESE DIP 300g,90784721,HRUSTY,0.30 kg,ko,3850334113764,HRANA,2.09,6.97,,,2.09
KIKIRIKI HRUSTY PAPRIKA SUHO PRŽ 150g,90493301,HRUSTY,0.15 kg,ko,3838900988046,HRANA,1.25,8.33,,,1.25
UMAK HRUSTY SALSA HOT DIP 300g,90784732,HRUSTY,0.30 kg,ko,3850334113801,HRANA,1.55,5.17,,,1.55
ŠTAPIĆI HRUSTY  45g,90399830,HRUSTY,0.05 kg,ko,3850334154415,HRANA,0.3,6.67,,,0.3
ČIPS HRUSTY STICKS PAPRIKA 100 g,90887129,HRUSTY,0.10 kg,ko,3838900821022,HRANA,1.05,10.5,,,1.05
PERECI K PLUS HRUSTY SLANI 220G,90090569,HRUSTY,0.22 kg,ko,3850334385659,HRANA,0.85,3.86,,,0.85
PISTACIO SUHO PRŽENI SLANI HRUSTY 75g,90363785,HRUSTY,0.08 kg,ko,3850334154200,HRANA,2.19,29.2,,,1.99
ČIPS HRUSTY CHILLI 150g,90295360,HRUSTY,0.15 kg,ko,3850334020826,HRANA,1.35,9,,,1.35
ČIPS K PLUS HRUSTY BACON XCUT 150g,90070294,HRUSTY,0.15 kg,ko,3850334009838,HRANA,1.35,9,,,1.35
TORTILJA ČIPS HRUSTY CHEESE 150 g,90759926,HRUSTY,0.15 kg,ko,8605028611416,HRANA,0.95,6.33,,,0.95
TORTILJA ČIPS HRUSTY 150g,90799779,HRUSTY,0.15 kg,ko,8605028610730,HRANA,0.95,6.33,,,0.95
KIKIRIKI HRUSTY PRŽENI SLANI 100 g,90749994,HRUSTY,0.10 kg,ko,3850334415134,HRANA,0.93,9.3,,,0.93
TORTILJA ČIPS HRUSTY CHILLI 150 g,90759919,HRUSTY,0.15 kg,ko,8605028611409,HRANA,0.95,6.33,,,0.95
SJEMENKE BUNDEVE HRUSTY SUHO PRŽENE 200g,90553587,HRUSTY,0.20 kg,ko,3838900988084,HRANA,1.98,9.9,,,1.98
FLIPS HRUSTY MEDO CLASSIC 100g,90825587,HRUSTY,0.10 kg,ko,3850334111074,HRANA,1.35,13.5,,,1.35
POPCORN K PLUS HRUSTY SLANI 3X100g,04146103,HRUSTY,0.30 kg,ko,3838900841839,HRANA,1.45,4.83,,,1.45
SJEMENKE BUNDEVE HRUSTY SUHO PRŽENE 100g,90553584,HRUSTY,0.10 kg,ko,3838900988077,HRANA,1.35,13.5,,,1.35
KIKIRIKI HRUSTY U TIJESTU MIX 300g,90794708,HRUSTY,0.30 kg,ko,3850334420206,HRANA,2.69,8.97,,,2.69
ČIPS HRUSTY SLANI RR 150g,90699035,HRUSTY,0.15 kg,ko,3850334009760,HRANA,1.19,7.93,,,1.19
PARTY MIX HRUSTY KANTICA MAXX 500 g,90810458,HRUSTY,0.50 kg,ko,3850334429940,HRANA,2.99,5.98,,,2.99
ŠTAPIĆI K PLUS HRUSTY SLANI 220g,90090560,HRUSTY,0.22 kg,ko,3858884500140,HRANA,0.79,3.59,,,0.79
KIKIRIKI HRUSTY U TIJES LUK/VRHNJE 150g,90692847,HRUSTY,0.15 kg,ko,3850334035455,HRANA,1.35,9,,,1.35
ČIPS HRUSTY LUK I VRHNJE  XCUT 150g,90705147,HRUSTY,0.15 kg,ko,3850334044730,HRANA,1.35,9,,,1.35
KIKIRIKI HRUSTY LIMENKA 185g,90713957,HRUSTY,0.19 kg,ko,3850334152411,HRANA,1.65,8.92,,,1.65
KREKER HRUSTY PARTY PVC 350 g,90886925,HRUSTY,0.35 kg,ko,3838900844533,HRANA,1.99,5.69,,,1.99
FLIPS K PLUS HRUSTY NEUTRAL PAPRIKA 100g,90097229,HRUSTY,0.10 kg,ko,3850334377739,HRANA,0.59,5.9,,,0.59
ČIPS HRUSTY STICKS SLANI 100 g,90887126,HRUSTY,0.10 kg,ko,3838900820636,HRANA,1.05,10.5,,,1.05
TORTILJA ČIPS HRUSTY 350g,90799865,HRUSTY,0.35 kg,ko,8605028610754,HRANA,1.99,5.69,,,1.99
ŠTAPIĆI TWISTER HRUSTY SLANI 150g,90433051,HRUSTY,0.15 kg,ko,3850334134622,HRANA,2.09,13.93,,,2.09
ŠTAPIĆI HRUSTY KIKIRIKI 200G,90401871,HRUSTY,0.20 kg,ko,3850334055248,HRANA,1.05,5.25,,,1.05
TORTILLA PŠEN MAXX 12X25CM 780g HRUSTY,90697787,HRUSTY,0.78 kg,ko,8605002359747,HRANA,1.99,2.55,,,1.99
ČIPS K PLUS HRUSTY BBQ XCUT 150g,90070296,HRUSTY,0.15 kg,ko,3850334009852,HRANA,1.35,9,,,1.35
PISTACIO SUHO PRŽ SL HRUSTY 200g,90363787,HRUSTY,0.20 kg,ko,3850334154187,HRANA,4.79,23.95,,,4.19
KIKIRIKI HRUSTY U TIJESTU PAPRIKA 150g,90674535,HRUSTY,0.15 kg,ko,3850334035400,HRANA,1.35,9,,,1.35
LUK ŽUTI  VLAKIĆ 4 KOM,01400238,KORA,0.75 kg,ko,3850334386212,HRANA,1.09,1.45,,,0.99
GLJIVA ŠAMPINJON 500 grama,01400034,KORA,0.50 kg,ko,3850334013576,HRANA,1.99,3.98,,,1.99
KRUMPIR ZA KUHANJE 2.5 kg,90201914,KORA,2.50 kg,ko,3850334151476,HRANA,2.69,1.08,,,2.79
LUK ŽUTI 1 kg,01400200,KORA,1.00 kg,ko,3850334049667,HRANA,1.29,1.29,,,0.99
VINO SYRAH 0.75L KORLAT,03023334,KORLAT,0.75 l,ko,3850112170545,PIĆE,16.79,22.39,,,16.79
VINO CABER SAUVIG 0.75L KORLAT,03023332,KORLAT,0.75 l,ko,3850112170552,PIĆE,16.79,22.39,,,16.79
KAKAO KRAŠ EXPRES SP 800g KRAŠ,04211196,KRAŠ EXPRESS,0.80 kg,ko,3850102126927,HRANA,7.29,9.11,,,7.29
KAKAO KRAŠ EXPRES SP 330g KRAŠ,04211206,KRAŠ EXPRESS,0.33 kg,ko,3850102111152,HRANA,4.19,12.7,,,4.19
KAKAO KRAŠ EXPRESS 200g KRAŠ,04212553,KRAŠ EXPRESS,0.20 kg,ko,3850102126903,HRANA,2.85,14.25,,,2.85
VINO SIVI PINOT 0.75L KRAUTHAKER,03020110,KRAUTHAKER,0.75 l,ko,3859889217378,PIĆE,12.59,16.79,,,12.59
